"command_id","indicator_id","indicator_type"
"ps-enum-installed-apps","indicator_4941","failure"
"ps-enum-installed-apps","indicator_4942","failure"
"ps-enum-processes","indicator_4943","success"
"ps-enum-processes","indicator_4944","success"
"ps-enum-processes","indicator_4945","failure"
"ps-enum-processes","indicator_4946","failure"
"ps-enum-processes-wmi","indicator_4947","success"
"ps-enum-processes-wmi","indicator_4948","success"
"ps-search-keepass-db","indicator_4949","success"
"ps-search-keepass-db","indicator_4950","success"
"ps-search-keepass-db","indicator_4951","failure"
"ps-search-keepass-db","indicator_4952","failure"
"ps-search-app-config","indicator_4953","success"
"ps-search-app-config","indicator_4954","success"
"ps-search-app-config","indicator_4955","success"
"ps-search-app-config","indicator_4956","success"
"ps-search-user-documents","indicator_4957","success"
"ps-search-user-documents","indicator_4958","success"
"ps-search-user-documents","indicator_4959","success"
"ps-search-password-files","indicator_4960","success"
"ps-search-password-files","indicator_4961","success"
"ps-search-password-files","indicator_4962","success"
"ps-search-password-files","indicator_4963","success"
"ps-search-config-files","indicator_4964","success"
"ps-search-config-files","indicator_4965","success"
"ps-search-config-files","indicator_4966","success"
"printspoofer-interactive","indicator_4967","success"
"printspoofer-interactive","indicator_4968","success"
"printspoofer-interactive","indicator_4969","failure"
"printspoofer-interactive","indicator_4970","failure"
"printspoofer-reverse-shell","indicator_4971","success"
"printspoofer-reverse-shell","indicator_4972","failure"
"printspoofer-reverse-shell","indicator_4973","failure"
"printspoofer-add-user","indicator_4974","success"
"printspoofer-add-user","indicator_4975","success"
"printspoofer-add-user","indicator_4976","failure"
"printspoofer-add-user","indicator_4977","failure"
"godpotato-cmd","indicator_4978","success"
"godpotato-cmd","indicator_4979","success"
"godpotato-cmd","indicator_4980","failure"
"godpotato-cmd","indicator_4981","failure"
"godpotato-reverse-shell","indicator_4982","success"
"godpotato-reverse-shell","indicator_4983","failure"
"godpotato-powershell","indicator_4984","success"
"godpotato-powershell","indicator_4985","failure"
"godpotato-powershell","indicator_4986","failure"
"juicypotato-execute","indicator_4987","success"
"juicypotato-execute","indicator_4988","success"
"juicypotato-execute","indicator_4989","failure"
"juicypotato-execute","indicator_4990","failure"
"juicypotato-clsid-wmi","indicator_4991","success"
"juicypotato-clsid-wmi","indicator_4992","failure"
"win-service-binary-enum-running","indicator_4993","success"
"win-service-binary-enum-running","indicator_4994","success"
"win-service-binary-enum-running","indicator_4995","success"
"win-service-binary-enum-running","indicator_4996","success"
"win-service-binary-enum-running","indicator_4997","success"
"win-service-binary-enum-running","indicator_4998","success"
"win-service-binary-enum-running","indicator_4999","failure"
"win-service-binary-enum-running","indicator_5000","failure"
"win-service-binary-enum-running","indicator_5001","failure"
"win-icacls-binary-check","indicator_5002","success"
"win-icacls-binary-check","indicator_5003","success"
"win-icacls-binary-check","indicator_5004","success"
"win-icacls-binary-check","indicator_5005","success"
"win-icacls-binary-check","indicator_5006","success"
"win-icacls-binary-check","indicator_5007","success"
"win-icacls-binary-check","indicator_5008","success"
"win-icacls-binary-check","indicator_5009","failure"
"win-icacls-binary-check","indicator_5010","failure"
"win-icacls-binary-check","indicator_5011","failure"
"win-service-startmode-check","indicator_5012","success"
"win-service-startmode-check","indicator_5013","success"
"win-service-startmode-check","indicator_5014","success"
"win-service-startmode-check","indicator_5015","failure"
"win-service-startmode-check","indicator_5016","failure"
"win-service-startmode-check","indicator_5017","failure"
"win-whoami-shutdown-priv","indicator_5018","success"
"win-whoami-shutdown-priv","indicator_5019","success"
"win-whoami-shutdown-priv","indicator_5020","success"
"win-whoami-shutdown-priv","indicator_5021","success"
"win-whoami-shutdown-priv","indicator_5022","failure"
"win-net-stop-service","indicator_5023","success"
"win-net-stop-service","indicator_5024","success"
"win-net-stop-service","indicator_5025","failure"
"win-net-stop-service","indicator_5026","failure"
"win-net-stop-service","indicator_5027","failure"
"win-net-start-service","indicator_5028","success"
"win-net-start-service","indicator_5029","success"
"win-net-start-service","indicator_5030","failure"
"win-net-start-service","indicator_5031","failure"
"win-shutdown-reboot","indicator_5032","success"
"win-shutdown-reboot","indicator_5033","success"
"win-shutdown-reboot","indicator_5034","failure"
"win-shutdown-reboot","indicator_5035","failure"
"win-service-binary-replace","indicator_5036","success"
"win-service-binary-replace","indicator_5037","failure"
"win-service-binary-replace","indicator_5038","failure"
"win-service-binary-replace","indicator_5039","failure"
"win-cross-compile-adduser","indicator_5040","success"
"win-cross-compile-adduser","indicator_5041","success"
"win-cross-compile-adduser","indicator_5042","failure"
"win-cross-compile-adduser","indicator_5043","failure"
"win-cross-compile-adduser","indicator_5044","failure"
"win-msfvenom-service-exe","indicator_5045","success"
"win-msfvenom-service-exe","indicator_5046","success"
"win-msfvenom-service-exe","indicator_5047","failure"
"win-msfvenom-service-exe","indicator_5048","failure"
"win-localgroup-admins-check","indicator_5049","success"
"win-localgroup-admins-check","indicator_5050","success"
"win-localgroup-admins-check","indicator_5051","success"
"win-localgroup-admins-check","indicator_5052","failure"
"win-localgroup-admins-check","indicator_5053","failure"
"win-powerup-modifiable-service","indicator_5054","success"
"win-powerup-modifiable-service","indicator_5055","success"
"win-powerup-modifiable-service","indicator_5056","success"
"win-powerup-modifiable-service","indicator_5057","success"
"win-powerup-modifiable-service","indicator_5058","success"
"win-powerup-modifiable-service","indicator_5059","success"
"win-powerup-modifiable-service","indicator_5060","failure"
"win-powerup-modifiable-service","indicator_5061","failure"
"win-powerup-modifiable-service","indicator_5062","failure"
"win-powerup-install-service-binary","indicator_5063","success"
"win-powerup-install-service-binary","indicator_5064","success"
"win-powerup-install-service-binary","indicator_5065","success"
"win-powerup-install-service-binary","indicator_5066","failure"
"win-powerup-install-service-binary","indicator_5067","failure"
"win-powerup-install-service-binary","indicator_5068","failure"
"win-transfer-iwr","indicator_5069","success"
"win-transfer-iwr","indicator_5070","success"
"win-transfer-iwr","indicator_5071","failure"
"win-transfer-iwr","indicator_5072","failure"
"win-transfer-iwr","indicator_5073","failure"
"check-sudo-privs","indicator_5074","success"
"check-sudo-privs","indicator_5075","success"
"check-sudo-privs","indicator_5076","success"
"check-sudo-privs","indicator_5077","success"
"check-sudo-privs","indicator_5078","success"
"check-sudo-privs","indicator_5079","failure"
"check-sudo-privs","indicator_5080","failure"
"check-sudo-privs","indicator_5081","failure"
"check-sudo-privs","indicator_5082","failure"
"analyze-sudoers","indicator_5083","success"
"analyze-sudoers","indicator_5084","success"
"analyze-sudoers","indicator_5085","success"
"analyze-sudoers","indicator_5086","success"
"analyze-sudoers","indicator_5087","success"
"analyze-sudoers","indicator_5088","failure"
"analyze-sudoers","indicator_5089","failure"
"analyze-sudoers","indicator_5090","failure"
"analyze-sudoers","indicator_5091","failure"
"gtfobins-sudo-lookup","indicator_5092","success"
"gtfobins-sudo-lookup","indicator_5093","success"
"gtfobins-sudo-lookup","indicator_5094","success"
"gtfobins-sudo-lookup","indicator_5095","failure"
"gtfobins-sudo-lookup","indicator_5096","failure"
"gtfobins-sudo-lookup","indicator_5097","failure"
"execute-sudo-exploit","indicator_5098","success"
"execute-sudo-exploit","indicator_5099","success"
"execute-sudo-exploit","indicator_5100","success"
"execute-sudo-exploit","indicator_5101","success"
"execute-sudo-exploit","indicator_5102","failure"
"execute-sudo-exploit","indicator_5103","failure"
"execute-sudo-exploit","indicator_5104","failure"
"execute-sudo-exploit","indicator_5105","failure"
"sudo-exploit-find","indicator_5106","success"
"sudo-exploit-find","indicator_5107","success"
"sudo-exploit-find","indicator_5108","success"
"sudo-exploit-find","indicator_5109","failure"
"sudo-exploit-find","indicator_5110","failure"
"sudo-exploit-find","indicator_5111","failure"
"sudo-exploit-vim","indicator_5112","success"
"sudo-exploit-vim","indicator_5113","success"
"sudo-exploit-vim","indicator_5114","success"
"sudo-exploit-vim","indicator_5115","failure"
"sudo-exploit-vim","indicator_5116","failure"
"sudo-exploit-vim","indicator_5117","failure"
"sudo-exploit-python","indicator_5118","success"
"sudo-exploit-python","indicator_5119","success"
"sudo-exploit-python","indicator_5120","success"
"sudo-exploit-python","indicator_5121","failure"
"sudo-exploit-python","indicator_5122","failure"
"sudo-exploit-python","indicator_5123","failure"
"sudo-exploit-python","indicator_5124","failure"
"sudo-exploit-less","indicator_5125","success"
"sudo-exploit-less","indicator_5126","success"
"sudo-exploit-less","indicator_5127","success"
"sudo-exploit-less","indicator_5128","failure"
"sudo-exploit-less","indicator_5129","failure"
"sudo-exploit-less","indicator_5130","failure"
"sudo-exploit-nmap","indicator_5131","success"
"sudo-exploit-nmap","indicator_5132","success"
"sudo-exploit-nmap","indicator_5133","success"
"sudo-exploit-nmap","indicator_5134","failure"
"sudo-exploit-nmap","indicator_5135","failure"
"sudo-exploit-nmap","indicator_5136","failure"
"verify-root-access-sudo","indicator_5137","success"
"verify-root-access-sudo","indicator_5138","success"
"verify-root-access-sudo","indicator_5139","success"
"verify-root-access-sudo","indicator_5140","success"
"verify-root-access-sudo","indicator_5141","failure"
"verify-root-access-sudo","indicator_5142","failure"
"verify-root-access-sudo","indicator_5143","failure"
"verify-root-access-sudo","indicator_5144","failure"
"ps-type-file","indicator_5145","success"
"ps-type-file","indicator_5146","success"
"ps-type-file","indicator_5147","success"
"ps-type-file","indicator_5148","success"
"ps-type-file","indicator_5149","success"
"ps-type-file","indicator_5150","failure"
"ps-type-file","indicator_5151","failure"
"ps-type-file","indicator_5152","failure"
"ps-type-file","indicator_5153","failure"
"ps-search-app-config","indicator_5154","success"
"ps-search-app-config","indicator_5155","success"
"ps-search-app-config","indicator_5156","success"
"ps-search-app-config","indicator_5157","success"
"ps-search-app-config","indicator_5158","success"
"ps-search-app-config","indicator_5159","success"
"ps-search-app-config","indicator_5160","success"
"ps-search-app-config","indicator_5161","failure"
"ps-search-app-config","indicator_5162","failure"
"ps-search-deployment-files","indicator_5163","success"
"ps-search-deployment-files","indicator_5164","success"
"ps-search-deployment-files","indicator_5165","success"
"ps-search-deployment-files","indicator_5166","success"
"ps-search-deployment-files","indicator_5167","success"
"ps-search-deployment-files","indicator_5168","failure"
"ps-search-webconfig","indicator_5169","success"
"ps-search-webconfig","indicator_5170","success"
"ps-search-webconfig","indicator_5171","success"
"ps-search-webconfig","indicator_5172","success"
"ps-search-webconfig","indicator_5173","success"
"ps-search-webconfig","indicator_5174","failure"
"ps-search-webconfig","indicator_5175","failure"
"ps-search-password-patterns","indicator_5176","success"
"ps-search-password-patterns","indicator_5177","success"
"ps-search-password-patterns","indicator_5178","success"
"ps-search-password-patterns","indicator_5179","success"
"ps-search-password-patterns","indicator_5180","success"
"ps-search-password-patterns","indicator_5181","success"
"ps-search-password-patterns","indicator_5182","failure"
"ps-registry-autologon","indicator_5183","success"
"ps-registry-autologon","indicator_5184","success"
"ps-registry-autologon","indicator_5185","success"
"ps-registry-autologon","indicator_5186","failure"
"ps-registry-autologon","indicator_5187","failure"
"ps-registry-autologon","indicator_5188","failure"
"ps-cmdkey-list","indicator_5189","success"
"ps-cmdkey-list","indicator_5190","success"
"ps-cmdkey-list","indicator_5191","success"
"ps-cmdkey-list","indicator_5192","success"
"ps-cmdkey-list","indicator_5193","success"
"ps-cmdkey-list","indicator_5194","failure"
"ps-cmdkey-list","indicator_5195","failure"
"check-docker-group","indicator_5196","success"
"check-docker-group","indicator_5197","success"
"check-docker-group","indicator_5198","success"
"check-docker-group","indicator_5199","failure"
"check-docker-group","indicator_5200","failure"
"check-docker-socket","indicator_5201","success"
"check-docker-socket","indicator_5202","success"
"check-docker-socket","indicator_5203","success"
"check-docker-socket","indicator_5204","success"
"check-docker-socket","indicator_5205","failure"
"check-docker-socket","indicator_5206","failure"
"check-docker-socket","indicator_5207","failure"
"list-docker-images","indicator_5208","success"
"list-docker-images","indicator_5209","success"
"list-docker-images","indicator_5210","success"
"list-docker-images","indicator_5211","failure"
"list-docker-images","indicator_5212","failure"
"list-docker-images","indicator_5213","failure"
"docker-mount-escape","indicator_5214","success"
"docker-mount-escape","indicator_5215","success"
"docker-mount-escape","indicator_5216","success"
"docker-mount-escape","indicator_5217","success"
"docker-mount-escape","indicator_5218","failure"
"docker-mount-escape","indicator_5219","failure"
"docker-mount-escape","indicator_5220","failure"
"verify-docker-root","indicator_5221","success"
"verify-docker-root","indicator_5222","success"
"verify-docker-root","indicator_5223","success"
"verify-docker-root","indicator_5224","success"
"verify-docker-root","indicator_5225","failure"
"verify-docker-root","indicator_5226","failure"
"verify-docker-root","indicator_5227","failure"
"docker-privileged-escape","indicator_5228","success"
"docker-privileged-escape","indicator_5229","success"
"docker-privileged-escape","indicator_5230","success"
"docker-privileged-escape","indicator_5231","failure"
"docker-privileged-escape","indicator_5232","failure"
"docker-socket-mount","indicator_5233","success"
"docker-socket-mount","indicator_5234","success"
"docker-socket-mount","indicator_5235","success"
"docker-socket-mount","indicator_5236","failure"
"docker-socket-mount","indicator_5237","failure"
"docker-pull-alpine","indicator_5238","success"
"docker-pull-alpine","indicator_5239","success"
"docker-pull-alpine","indicator_5240","success"
"docker-pull-alpine","indicator_5241","failure"
"docker-pull-alpine","indicator_5242","failure"
"docker-pull-alpine","indicator_5243","failure"
"find-suid-binaries","indicator_5244","success"
"find-suid-binaries","indicator_5245","success"
"find-suid-binaries","indicator_5246","success"
"find-suid-binaries","indicator_5247","success"
"find-suid-binaries","indicator_5248","failure"
"find-suid-binaries","indicator_5249","failure"
"find-suid-binaries","indicator_5250","failure"
"filter-suid-binaries","indicator_5251","success"
"filter-suid-binaries","indicator_5252","success"
"filter-suid-binaries","indicator_5253","success"
"filter-suid-binaries","indicator_5254","failure"
"filter-suid-binaries","indicator_5255","failure"
"filter-suid-binaries","indicator_5256","failure"
"gtfobins-suid-lookup","indicator_5257","success"
"gtfobins-suid-lookup","indicator_5258","success"
"gtfobins-suid-lookup","indicator_5259","success"
"gtfobins-suid-lookup","indicator_5260","failure"
"gtfobins-suid-lookup","indicator_5261","failure"
"gtfobins-suid-lookup","indicator_5262","failure"
"execute-suid-exploit-find","indicator_5263","success"
"execute-suid-exploit-find","indicator_5264","success"
"execute-suid-exploit-find","indicator_5265","success"
"execute-suid-exploit-find","indicator_5266","success"
"execute-suid-exploit-find","indicator_5267","failure"
"execute-suid-exploit-find","indicator_5268","failure"
"execute-suid-exploit-find","indicator_5269","failure"
"execute-suid-exploit-find","indicator_5270","failure"
"verify-root-access-suid","indicator_5271","success"
"verify-root-access-suid","indicator_5272","success"
"verify-root-access-suid","indicator_5273","success"
"verify-root-access-suid","indicator_5274","success"
"verify-root-access-suid","indicator_5275","success"
"verify-root-access-suid","indicator_5276","failure"
"verify-root-access-suid","indicator_5277","failure"
"verify-root-access-suid","indicator_5278","failure"
"verify-root-access-suid","indicator_5279","failure"
"procdump-lsass-dump","indicator_5280","success"
"procdump-lsass-dump","indicator_5281","success"
"procdump-lsass-dump","indicator_5282","success"
"procdump-lsass-dump","indicator_5283","success"
"procdump-lsass-dump","indicator_5284","success"
"procdump-lsass-dump","indicator_5285","failure"
"procdump-lsass-dump","indicator_5286","failure"
"procdump-lsass-dump","indicator_5287","failure"
"procdump-lsass-dump","indicator_5288","failure"
"procdump-lsass-dump","indicator_5289","failure"
"pypykatz-parse-lsass","indicator_5290","success"
"pypykatz-parse-lsass","indicator_5291","success"
"pypykatz-parse-lsass","indicator_5292","success"
"pypykatz-parse-lsass","indicator_5293","success"
"pypykatz-parse-lsass","indicator_5294","success"
"pypykatz-parse-lsass","indicator_5295","success"
"pypykatz-parse-lsass","indicator_5296","failure"
"pypykatz-parse-lsass","indicator_5297","failure"
"pypykatz-parse-lsass","indicator_5298","failure"
"pypykatz-parse-lsass","indicator_5299","failure"
"pypykatz-parse-lsass","indicator_5300","failure"
"comsvcs-lsass-dump","indicator_5301","success"
"comsvcs-lsass-dump","indicator_5302","success"
"comsvcs-lsass-dump","indicator_5303","success"
"comsvcs-lsass-dump","indicator_5304","success"
"comsvcs-lsass-dump","indicator_5305","success"
"comsvcs-lsass-dump","indicator_5306","failure"
"comsvcs-lsass-dump","indicator_5307","failure"
"comsvcs-lsass-dump","indicator_5308","failure"
"comsvcs-lsass-dump","indicator_5309","failure"
"comsvcs-lsass-dump","indicator_5310","failure"
"reg-save-sam","indicator_5311","success"
"reg-save-sam","indicator_5312","failure"
"reg-save-sam","indicator_5313","failure"
"reg-save-system","indicator_5314","success"
"reg-save-system","indicator_5315","failure"
"reg-save-security","indicator_5316","success"
"reg-save-security","indicator_5317","failure"
"reg-query-sam","indicator_5318","success"
"reg-query-sam","indicator_5319","failure"
"reg-query-sam","indicator_5320","failure"
"secretsdump-local-sam","indicator_5321","success"
"secretsdump-local-sam","indicator_5322","success"
"secretsdump-local-sam","indicator_5323","failure"
"secretsdump-local-sam","indicator_5324","failure"
"secretsdump-lsa-secrets","indicator_5325","success"
"secretsdump-lsa-secrets","indicator_5326","success"
"secretsdump-lsa-secrets","indicator_5327","success"
"secretsdump-lsa-secrets","indicator_5328","failure"
"secretsdump-lsa-secrets","indicator_5329","failure"
"secretsdump-cached-creds","indicator_5330","success"
"secretsdump-cached-creds","indicator_5331","success"
"secretsdump-cached-creds","indicator_5332","failure"
"secretsdump-remote","indicator_5333","success"
"secretsdump-remote","indicator_5334","success"
"secretsdump-remote","indicator_5335","failure"
"secretsdump-remote","indicator_5336","failure"
"secretsdump-just-dc","indicator_5337","success"
"secretsdump-just-dc","indicator_5338","success"
"secretsdump-just-dc","indicator_5339","success"
"secretsdump-just-dc","indicator_5340","failure"
"secretsdump-just-dc","indicator_5341","failure"
"mimikatz-sekurlsa-dpapi","indicator_5342","success"
"mimikatz-sekurlsa-dpapi","indicator_5343","success"
"mimikatz-sekurlsa-dpapi","indicator_5344","success"
"mimikatz-sekurlsa-dpapi","indicator_5345","failure"
"mimikatz-vault-cred","indicator_5346","success"
"mimikatz-vault-cred","indicator_5347","success"
"mimikatz-vault-cred","indicator_5348","success"
"mimikatz-vault-cred","indicator_5349","failure"
"mimikatz-vault-cred","indicator_5350","failure"
"comsvcs-minidump","indicator_5351","success"
"comsvcs-minidump","indicator_5352","failure"
"comsvcs-minidump","indicator_5353","failure"
"procdump-lsass","indicator_5354","success"
"procdump-lsass","indicator_5355","success"
"procdump-lsass","indicator_5356","failure"
"procdump-lsass","indicator_5357","failure"
"pypykatz-minidump","indicator_5358","success"
"pypykatz-minidump","indicator_5359","success"
"pypykatz-minidump","indicator_5360","success"
"pypykatz-minidump","indicator_5361","success"
"pypykatz-minidump","indicator_5362","failure"
"pypykatz-minidump","indicator_5363","failure"
"sharpchromium-logins","indicator_5364","success"
"sharpchromium-logins","indicator_5365","success"
"sharpchromium-logins","indicator_5366","success"
"sharpchromium-logins","indicator_5367","failure"
"sharpchromium-logins","indicator_5368","failure"
"cmdkey-list","indicator_5369","success"
"cmdkey-list","indicator_5370","success"
"cmdkey-list","indicator_5371","success"
"cmdkey-list","indicator_5372","failure"
"ssh-login-password","indicator_5373","success"
"ssh-login-password","indicator_5374","success"
"ssh-login-password","indicator_5375","success"
"ssh-login-password","indicator_5376","success"
"ssh-login-password","indicator_5377","success"
"ssh-login-password","indicator_5378","failure"
"ssh-login-password","indicator_5379","failure"
"ssh-login-password","indicator_5380","failure"
"ssh-login-password","indicator_5381","failure"
"ssh-login-password","indicator_5382","failure"
"postgres-direct-connect","indicator_5383","success"
"postgres-direct-connect","indicator_5384","success"
"postgres-direct-connect","indicator_5385","success"
"postgres-direct-connect","indicator_5386","success"
"postgres-direct-connect","indicator_5387","failure"
"postgres-direct-connect","indicator_5388","failure"
"postgres-direct-connect","indicator_5389","failure"
"postgres-direct-connect","indicator_5390","failure"
"postgres-direct-connect","indicator_5391","failure"
"postgres-privilege-check","indicator_5392","success"
"postgres-privilege-check","indicator_5393","success"
"postgres-privilege-check","indicator_5394","success"
"postgres-privilege-check","indicator_5395","failure"
"postgres-privilege-check","indicator_5396","failure"
"postgres-privilege-check","indicator_5397","failure"
"postgres-file-enum","indicator_5398","success"
"postgres-file-enum","indicator_5399","success"
"postgres-file-enum","indicator_5400","success"
"postgres-file-enum","indicator_5401","failure"
"postgres-file-enum","indicator_5402","failure"
"postgres-file-enum","indicator_5403","failure"
"postgres-file-enum","indicator_5404","failure"
"postgres-file-read","indicator_5405","success"
"postgres-file-read","indicator_5406","success"
"postgres-file-read","indicator_5407","success"
"postgres-file-read","indicator_5408","success"
"postgres-file-read","indicator_5409","failure"
"postgres-file-read","indicator_5410","failure"
"postgres-file-read","indicator_5411","failure"
"postgres-file-read","indicator_5412","failure"
"winrm-enter-pssession","indicator_5413","success"
"winrm-enter-pssession","indicator_5414","success"
"winrm-enter-pssession","indicator_5415","success"
"winrm-enter-pssession","indicator_5416","failure"
"winrm-enter-pssession","indicator_5417","failure"
"winrm-enter-pssession","indicator_5418","failure"
"winrm-enter-pssession","indicator_5419","failure"
"winrm-new-pssession","indicator_5420","success"
"winrm-new-pssession","indicator_5421","success"
"winrm-new-pssession","indicator_5422","success"
"winrm-new-pssession","indicator_5423","success"
"winrm-new-pssession","indicator_5424","failure"
"winrm-new-pssession","indicator_5425","failure"
"winrm-new-pssession","indicator_5426","failure"
"winrm-invoke-command","indicator_5427","success"
"winrm-invoke-command","indicator_5428","success"
"winrm-invoke-command","indicator_5429","success"
"winrm-invoke-command","indicator_5430","failure"
"winrm-invoke-command","indicator_5431","failure"
"winrm-invoke-command","indicator_5432","failure"
"winrm-winrs","indicator_5433","success"
"winrm-winrs","indicator_5434","success"
"winrm-winrs","indicator_5435","success"
"winrm-winrs","indicator_5436","failure"
"winrm-winrs","indicator_5437","failure"
"winrm-winrs","indicator_5438","failure"
"evil-winrm-creds","indicator_5439","success"
"evil-winrm-creds","indicator_5440","success"
"evil-winrm-creds","indicator_5441","success"
"evil-winrm-creds","indicator_5442","failure"
"evil-winrm-creds","indicator_5443","failure"
"evil-winrm-creds","indicator_5444","failure"
"evil-winrm-hash","indicator_5445","success"
"evil-winrm-hash","indicator_5446","success"
"evil-winrm-hash","indicator_5447","success"
"evil-winrm-hash","indicator_5448","failure"
"evil-winrm-hash","indicator_5449","failure"
"evil-winrm-hash","indicator_5450","failure"
"test-wsman","indicator_5451","success"
"test-wsman","indicator_5452","success"
"test-wsman","indicator_5453","success"
"test-wsman","indicator_5454","success"
"test-wsman","indicator_5455","failure"
"test-wsman","indicator_5456","failure"
"test-wsman","indicator_5457","failure"
"winrm-revshell-invoke","indicator_5458","success"
"winrm-revshell-invoke","indicator_5459","success"
"winrm-revshell-invoke","indicator_5460","success"
"winrm-revshell-invoke","indicator_5461","failure"
"winrm-revshell-invoke","indicator_5462","failure"
"winrm-revshell-invoke","indicator_5463","failure"
"winrm-revshell-invoke","indicator_5464","failure"
"psexec-impacket-shell","indicator_5465","success"
"psexec-impacket-shell","indicator_5466","success"
"psexec-impacket-shell","indicator_5467","success"
"psexec-impacket-shell","indicator_5468","success"
"psexec-impacket-shell","indicator_5469","failure"
"psexec-impacket-shell","indicator_5470","failure"
"psexec-impacket-shell","indicator_5471","failure"
"psexec-impacket-shell","indicator_5472","failure"
"psexec-sysinternals","indicator_5473","success"
"psexec-sysinternals","indicator_5474","success"
"psexec-sysinternals","indicator_5475","success"
"psexec-sysinternals","indicator_5476","success"
"psexec-sysinternals","indicator_5477","failure"
"psexec-sysinternals","indicator_5478","failure"
"psexec-sysinternals","indicator_5479","failure"
"psexec-sysinternals","indicator_5480","failure"
"psexec-sysinternals-interactive","indicator_5481","success"
"psexec-sysinternals-interactive","indicator_5482","success"
"psexec-sysinternals-interactive","indicator_5483","success"
"psexec-sysinternals-interactive","indicator_5484","success"
"psexec-sysinternals-interactive","indicator_5485","failure"
"psexec-sysinternals-interactive","indicator_5486","failure"
"psexec-sysinternals-interactive","indicator_5487","failure"
"smbexec-impacket-fileless","indicator_5488","success"
"smbexec-impacket-fileless","indicator_5489","success"
"smbexec-impacket-fileless","indicator_5490","success"
"smbexec-impacket-fileless","indicator_5491","failure"
"smbexec-impacket-fileless","indicator_5492","failure"
"smbexec-impacket-fileless","indicator_5493","failure"
"psexec-verify-firewall","indicator_5494","success"
"psexec-verify-firewall","indicator_5495","success"
"psexec-verify-firewall","indicator_5496","success"
"psexec-verify-firewall","indicator_5497","failure"
"psexec-verify-firewall","indicator_5498","failure"
"psexec-verify-firewall","indicator_5499","failure"
"cme-smb-shares","indicator_5500","success"
"cme-smb-shares","indicator_5501","success"
"cme-smb-shares","indicator_5502","success"
"cme-smb-shares","indicator_5503","success"
"cme-smb-shares","indicator_5504","failure"
"cme-smb-shares","indicator_5505","failure"
"cme-smb-shares","indicator_5506","failure"
"nc-listener-setup","indicator_5507","success"
"nc-listener-setup","indicator_5508","success"
"nc-listener-setup","indicator_5509","success"
"nc-listener-setup","indicator_5510","failure"
"nc-listener-setup","indicator_5511","failure"
"nc-listener-setup","indicator_5512","failure"
"bash-reverse-shell","indicator_5513","success"
"bash-reverse-shell","indicator_5514","success"
"bash-reverse-shell","indicator_5515","success"
"bash-reverse-shell","indicator_5516","failure"
"bash-reverse-shell","indicator_5517","failure"
"bash-reverse-shell","indicator_5518","failure"
"python-shell-upgrade","indicator_5519","success"
"python-shell-upgrade","indicator_5520","success"
"python-shell-upgrade","indicator_5521","success"
"python-shell-upgrade","indicator_5522","success"
"python-shell-upgrade","indicator_5523","failure"
"python-shell-upgrade","indicator_5524","failure"
"python-shell-upgrade","indicator_5525","failure"
"stty-shell-stabilization","indicator_5526","success"
"stty-shell-stabilization","indicator_5527","success"
"stty-shell-stabilization","indicator_5528","success"
"stty-shell-stabilization","indicator_5529","success"
"stty-shell-stabilization","indicator_5530","success"
"stty-shell-stabilization","indicator_5531","failure"
"stty-shell-stabilization","indicator_5532","failure"
"stty-shell-stabilization","indicator_5533","failure"
"msfvenom-windows-reverse-tcp","indicator_5534","success"
"msfvenom-windows-reverse-tcp","indicator_5535","success"
"msfvenom-windows-reverse-tcp","indicator_5536","success"
"msfvenom-windows-reverse-tcp","indicator_5537","success"
"msfvenom-windows-reverse-tcp","indicator_5538","failure"
"msfvenom-windows-reverse-tcp","indicator_5539","failure"
"msfvenom-windows-reverse-tcp","indicator_5540","failure"
"msfvenom-linux-reverse-tcp","indicator_5541","success"
"msfvenom-linux-reverse-tcp","indicator_5542","success"
"msfvenom-linux-reverse-tcp","indicator_5543","success"
"msfvenom-linux-reverse-tcp","indicator_5544","success"
"msfvenom-linux-reverse-tcp","indicator_5545","failure"
"msfvenom-linux-reverse-tcp","indicator_5546","failure"
"msfvenom-linux-reverse-tcp","indicator_5547","failure"
"msfvenom-php-webshell","indicator_5548","success"
"msfvenom-php-webshell","indicator_5549","success"
"msfvenom-php-webshell","indicator_5550","success"
"msfvenom-php-webshell","indicator_5551","success"
"msfvenom-php-webshell","indicator_5552","failure"
"msfvenom-php-webshell","indicator_5553","failure"
"msfvenom-aspx-webshell","indicator_5554","success"
"msfvenom-aspx-webshell","indicator_5555","success"
"msfvenom-aspx-webshell","indicator_5556","success"
"msfvenom-aspx-webshell","indicator_5557","success"
"msfvenom-aspx-webshell","indicator_5558","failure"
"msfvenom-aspx-webshell","indicator_5559","failure"
"netcat-reverse-shell-mkfifo","indicator_5560","success"
"netcat-reverse-shell-mkfifo","indicator_5561","success"
"netcat-reverse-shell-mkfifo","indicator_5562","success"
"netcat-reverse-shell-mkfifo","indicator_5563","failure"
"netcat-reverse-shell-mkfifo","indicator_5564","failure"
"netcat-reverse-shell-mkfifo","indicator_5565","failure"
"python-reverse-shell","indicator_5566","success"
"python-reverse-shell","indicator_5567","success"
"python-reverse-shell","indicator_5568","success"
"python-reverse-shell","indicator_5569","failure"
"python-reverse-shell","indicator_5570","failure"
"python-reverse-shell","indicator_5571","failure"
"perl-reverse-shell","indicator_5572","success"
"perl-reverse-shell","indicator_5573","success"
"perl-reverse-shell","indicator_5574","success"
